Date,Content
20190818,建筑央企今年已确认利润目标同比增长9%，其中中国建筑业绩要求至少增长12%，表现出较强的业绩确定性。
20190818,5月以来，房地产融资政策收紧，政治局会议强调不将房地产作为短期刺激经济的手段，预计全年房地产开发投资增速将延续回落趋势。
20190217,行业景气度受宏观政策影响，如信贷增长、基建投资增速等，这些因素可能导致行业整体需求下滑。
20200817,传统装修依赖工人技术水平，存在质量问题风险；年轻劳动力从事意愿低。
20200817,传统装修产生大量建筑垃圾，污染环境和破坏生态。
20200817,装配式装修具有环保、健康优势，但初期成本较高，人工效率有待提高。
20200817,装配式装修间接成本包括工厂投资、土地投资等，初期分摊较多。
20200817,装配式装修目前主要在高档住宅应用，C端住宅渗透率低。
20200817,装配式装修未实现规模化生产，折旧及摊销费用较高。
20191117,独柱墩桥梁具有占用土地小、改善下部结构布局、增加视野、桥型美观、采用较小跨径跨越等优点，但也存在墩顶抗扭力弱、横向抗倾覆能力不足等安全隐患。
20191117,由于早期桥建技术不成熟，规范未对独柱墩设计和连续独柱单支座式结构进行限制，导致单支座独柱墩桥建结构被广泛应用，一定程度上忽视了安全隐患。
20191117,高架桥的独柱墩加工工程方面，桥梁设计公司对设计桥梁特征和整体结构有较好把握，可选择适合、经济的加固方案，对加固工程的重点难点具有可操作性，中标概率较高，设计院进行加固的工程承包模式较常见。
20191117,独柱墩结构桥梁发生事故频率较高，主要原因在于早期独柱墩技术不成熟，以及桥梁建设规范未对连续独柱墩单支柱结构进行限制，未充分重视其侧翻安全隐患。
20180311,环保行业存在恶性不规范竞争问题，这极不利于环保产业的健康发展，增加了环保项目全生命周期管理运营风险，并导致环保行业平均收益率下滑明显。
20180311,国家宏观政策环境变化可能导致行业景气度下降，进而影响环保公司的业绩表现。
20180311,固定资产投资增速下滑加速可能影响环保行业公司的订单量，使其未达到预期。
20171217,建筑行业受房地产产能过剩及2008年4万亿刺激计划副作用影响，总产值增速自2012年以来下滑较快。
20171217,板块营业收入增速较去年提升4.92个百分点，但归母净利润增速较去年下滑2.33个百分点，主要由于中国建筑等龙头公司非经常性损益较高，提高了去年同期基数。
20171217,目前，房屋建设板块PE最低，为10.58，较年初上升9.87%；钢结构板块PE估值最高，为46.08，较年初下降43.8%；园林工程板块次之，PE估值为35.96，较年初下降43.41%。
20171217,勘察、设计、技术管理服务为设计咨询行业的主营核心业务，估算设计行业市场空间时需剔除工程总承包收入。
20171217,建筑设计行业处于建筑工程的前端业务，其品质对整个建筑工程产生重要影响。
20171217,国内设计公司众多，各省市都有地方性设计公司，行业地域分割严重，但近两年设计龙头公司通过内生外延方式逐渐提升了外省业务占比，行业开放性逐步提升。
20171217,2016年6月收购北京良业环境技术有限公司进入城市光环境建设领域，收购冀环公司、定州京城环保100%股权，进军危废行业。
20191215,宏观经济政策环境变化影响行业景气度，可能导致行业内的公司订单不达预期。
20191215,固定资产投资及基建投资增速下滑，可能影响相关公司的业务发展。
20170727,建筑装饰行业上半年业绩表现良好，主要得益于工程总承包业务收入的快速增长。
20180228,全装修政策的推动、消费者对装修质量的高要求和消费升级趋势共同推动了全装修市场的普及。
20180228,装修市场消费升级趋势明显，消费者更注重装修质量、环保和设计风格，而非单纯的价格因素。
20180228,金螳螂作为行业龙头，在家装市场和长租公寓市场具有显著优势，订单快速增长。
20180228,随着消费升级，三、四线城市酒店装饰需求增长显著，带动了公司订单结构的改变。
20171211,装饰行业当前处于低估值、低持仓状态，政策推动行业标准化和规模效应，以及互联网家装的兴起，有利于装饰龙头公司的发展，如金螳螂、东易日盛、广田集团等。
20171211,一年多来，钢铁、有色、化工等工业原材料价格普遍上涨，部分已接近历史峰值，主要受去产能背景下的供给紧张和需求稳定影响。
20171211,工业原材料价格上涨有助于提升相关企业利润，促进下游行业转型升级。
20190417,固定资产投资增速继续回升，主要由基建投资和房地产开发投资的上升驱动，与1-2月份的趋势一致。
20190417,2019年前三个月，土地成交价款和土地购置面积显著回落，可能对全年房地产开发投资产生拖累。然而，开发投资增速仍维持高位上升，主要原因是施工增速加快对冲了土地购置费的下滑。
20190417,18年房屋新开工和竣工增速出现明显背离，可能与房地产商在资金面紧张的情况下，通过抢开工加速回笼资金有关。
20210307,新能源汽车市场回暖，锂电池需求增加，但政策补贴退坡导致电池企业面临较大降价压力，整车企业与电池厂之间的供需关系出现反转。
20210307,电池厂商承受多重压力，包括原材料价格上涨、整车厂压价和技术路线调整，使得电池企业的降成本压力增大。
20210307,火电增长较快，水电同比下降，反映出能源结构的变化。
20210307,电解液和正极材料客户需求增大，且客户巨头化趋势明显，未来单个客户的需求将非常巨大。
20190317,行业景气度受到宏观政策环境变化的影响，可能导致行业整体表现下滑。
20190317,固定资产投资及基建投资增速的下滑可能对公司的订单产生不利影响，影响公司的业务发展。
20200823,装配式装修相较于传统装修具有工业化、集约化、机械化优势，减少对装修手艺人的依赖，降低建筑垃圾的产生，有利于节约传统建材资源。
20200823,在人口红利消退、建筑工人老龄化、环保趋严的背景下，水泥、砂石等原材料价格大幅上涨，装配式装修有望受益于这些有利因素。
20180827,建筑装饰行业年初至今呈现先抑后扬的趋势，显示出行业投资热情正在恢复。
20180827,近期下跌主要受大盘总体走势影响，而非行业内部因素。
20180827,西部省份及自治区受到PPP集中清库、去杠杆背景下融资收紧等因素影响较大，这可能是导致行业整体表现的原因之一。
20200203,建筑行业受到自然气候影响较大，特别是在北方严寒地区，业务开展受限。
20190415,春节期间，外贸企业集中出口，导致2、3月出口数据受到春节影响较大，表现为2月出口负增长，3月出口大幅回升。
20190415,剔除春节效应和人民币贬值的影响后，实际出口数据出现下滑。
20190415,春季是蔬菜上市的淡季，加上低温阴雨天气影响，鲜菜价格上涨较快，影响CPI上涨约0.42个百分点。
20190324,行业整体受宏观政策环境影响，导致行业景气度下降。
20190324,固定资产投资及基建投资增速下滑，影响公司订单达成预期。
20200315,建筑装饰行业研究周报：风险偏好有所修复，建筑有望继续充当急先锋。
20200315,"自2017年中的""去杠杆""趋势开启以来，建筑板块走势一直偏弱，2019年涨幅位居倒数。"
20201220,建筑装饰行业受到反腐、营改增、金融监管、原材料价格波动、疫情冲击等因素影响，行业集中度持续提升，经营不规范、实力弱的小企业逐渐退出行业。
20201220,公司上半年受海外疫情影响，资源开发业务有所下滑，营收和利润均有所下降。
20171203,政策利好推动园林工程民营企业拓展“园林+环保”大生态业务。
20200920,随着混凝土价格及人力成本上涨，钢结构的成本劣势有望明显收窄，预计十四五期间全国建筑钢结构产量将保持稳健增长。
20200920,公司在地产精装修带动下的公装订单中标增速较高，19FY公告公装订单增速继续保持较高水平，市占率提升逻辑逐步兑现，预计全年传统公装订单有望保持较好增长。
20200311,2018年，15个省份的重大项目计划完成额增速高于基建投资增速，重大项目占比略有回升。
20200311,认为2018年的这一比例是异常值，主要原因有两点：一是2018年在金融去杠杆背景下，地方政府融资收紧，重大项目的资金仍能保证，而非重大项目受到的冲击较大；二是2018年下半年国常会要求推进重大项目的落地速度，重大项目成为资金倾斜的主要方向。
20200809,预制PC市场需求快速增长，因其建筑材料与传统浇筑混凝土无明显差异，得到开发商、施工方及最终客户的较高接受度。
20210228,装配式建筑行业集中度有望提升，龙头企业地位加强。
20210228,2019年行业双百企业（产量超百万吨、产值超百亿）仅有4家，表明行业集中度较低。
20190201,2018年基建板块业绩增速企稳回升，专业工程公司受益于上游企业盈利和制造业景气度上行，收入利润实现反转。
20190201,家装公司受地产后周期和消费升级影响，订单收入兑现，业绩保持快速增长。
20190201,公装公司具有后周期属性，17年新签订单转化执行，利润增速平稳，但受地产资金紧张影响，盈利质量有所下降。
20190201,国际工程公司18年受益于人民币大幅贬值带来的汇兑收益，但订单生效相对缓慢，拖累业绩表现。
20200913,建筑装饰行业在疫情期间表现出大企业优势，三四季度业绩有望持续恢复。
20200913,部分子行业如钢结构呈现改善和向好局面，表现为订单增速加快、毛利率提升、费用率下降。
20191215,虽然国家在下半年推出了逆周期调节政策，但由于大建筑央企进行了ETF基金大额减持换购，导致了建筑指数的持续下探，这可能是建筑行业年初至今涨幅排在所有行业倒数第一的重要原因。
20180527,景观照明行业受益于城镇化、消费升级、夜游经济和国家大型活动的推动，地方政府投资意愿增强，行业需求显著提升。
20180527,虽然国际油价受到沙特阿拉伯和俄罗斯增产计划的影响出现下跌，但化工行业整体盈利状况依然良好，未来化学工程需求趋势乐观。
20191007,建筑装饰行业受宏观政策环境变化影响，行业景气度下降。
20191007,固定资产投资及基建投资增速下滑加速，导致公司订单不达预期。
20200112,行业整体情况：宏观政策环境变化导致行业景气度下降，固定资产投资及基建投资增速下滑加速，影响公司订单达成预期。
20200211,钢结构行业存在不同经营模式，包括专注于制造钢构件的企业，以及专注于钢结构工程的企业。前者作为材料供应商，追求高速周转率和产能利用率；后者从分包工程起步，逐步发展为EPC总承包商，随着规模的扩大，毛利率逐渐增加。
20191225,随着人工成本和水泥价格上涨，混凝土结构的成本优势逐渐减弱，这可能导致钢结构的市场需求增加。
20191229,建工建材检测领域：近年来行业规模复合增速在15%以上，龙头公司国检集团作为中建材集团检测业务整合平台，未来集中度有望提升，具备内生外延的长期业绩成长性。
20191229,装配式钢结构领域：钢结构对传统结构存在替代效应，随着人工成本上升和水泥价格上涨，混凝土结构相对钢结构的成本优势逐渐减少，龙头公司鸿路钢构有望受益于自身产能增加及未来钢结构渗透率的提升。
20191229,钢价下行和水泥价格上涨对公司的影响：近期钢价下行使公司成本端压力减小，而水泥价格上涨则利好钢结构替代。
20200119,自2017年起，生态园林行业经历了地方政府去杠杆、民营园林企业信用收缩以及龙头园林企业控股权转让等多重因素的影响，导致行业供给侧大幅收缩。
20200119,随着供给侧的收缩，生态园林行业的供需环境逐渐改善。
20200316,经济危机背景下，基建投资成为刺激经济增长的重要手段，园林行业作为基建产业链的一部分，有望受益于基建小周期的到来。
20200316,再融资政策的放松有助于园林企业获得更多的权益性融资，改善其资产负债表状况，提高企业的抗风险能力。
20200316,市场氛围好转有利于园林企业在资本市场上获得更好的表现，从而为其提供更多的融资机会。
20200316,园林企业的国有化进程可能加快，这将有助于提高企业的信用等级，进一步改善其融资环境。
20190218,2018年装饰行业受地产调控影响，尤其是下半年部分公司订单增速下滑，全年累计订单量受影响。
20190218,公装市场增长承压，各公司公装订单承揽普遍呈现收缩态势，住宅业务增长贡献显著。
20190218,装饰行业逐步呈现“强者愈强”式的马太效应，订单量占优的公司同样以高增速领跑。
20190218,各季度全行业订单收入保障系数均较同期小幅提升，行业层面的业绩转化有望得到持续推动。
20190218,基建投资整体下滑，部分路桥公司在基建领域的业务呈现不同程度萎缩。
20190218,园林公司受流动性收紧及地方债务监管趋严的影响，签单速度放缓，部分企业新签订单与去年同期相比大幅下降。
20190218,钢结构板块增速不振主要系由去产能深入推进，环保限产压力较大等因素所致。
20190324,房地产竣工趋快和销售改善背景下，装饰龙头公司有望受益，特别是地产项目开工及竣工阶段的公装公司和竣工后的家装公司。
20190324,2011年房地产调控后，装饰板块预期较低，但随着宽货币和房地产政策边际放松，装饰板块盈利预期与估值双双改善，推动板块实现大幅收益率。
20190324,装饰行业受地产行业景气度影响显著，若地产行业销售增速放缓或竣工增速放缓，装饰行业订单增长和收入及业绩转化可能放缓。
20190324,房地产若加强调控力度，装饰行业可能面临规模萎缩风险。
20190324,下游房企工程进度款支付慢或装饰企业施工能力不足可能导致订单执行进度低于预期，对装饰公司收入端产生负面影响。
20190324,装饰企业应收账款余额较大，若不能及时回收可能影响公司资金周转速度和经营活动现金流量，进而影响生产经营及业绩水平。
20190419,城市轨道交通发展迅速，尤其是市域快轨，受益于政策和市场需求，有望进入建设快车道。
20190419,东京的轨道交通由私营铁路提供服务，其运营策略是追求利益最大化，通过开行不同速度的列车以满足不同乘客的需求。
20180114,建筑行业集中度提升：受产业政策驱动、国内投资放缓等因素影响，建筑行业正加速向龙头公司集中。其中，营改增政策使得财务及采购不规范、依靠挂靠生存的企业逐渐退出市场，上市公司及龙头公司受益；原材料价格、资金价格大幅上涨，上市公司尤其是龙头公司具备更强的议价和应对能力，而中小型企业可能因利润率下降或亏损而退出市场；PPP及EPC等模式的推广使具有投融资能力和设计总包能力的龙头企业掌握项目主动权，中小企业失去市场或沦为分包商。
20180114,装饰行业需求回暖：前期房地产销售大幅增长向装饰行业需求传导，住宅精装修比例要求提高，长租公寓市场大力推广等因素促使装饰行业需求有所回暖。
20180114,金螳螂作为龙头公司的优势：在金螳螂所在的装饰行业中，前期建筑业“营改增”后，大量挂靠企业退出市场，使得公装市场向龙头公司集中。金螳螂坚守主业，在行业恢复时进一步拉开与竞争者的差距，巩固龙头地位。
20180114,金螳螂在家装领域的优势：金螳螂借助母品牌口碑、渠道与规模优势快速拓展全国市场，产品线丰富且定位准确，F2C集采模式有望形成显著成本优势，自主打造的物流体系和数字化管控体系有望提升服务品质。此外，公司对门店及家装团队的激励较为充分，有望促进家装业务持续快速成长。
20190804,装饰公司上半年订单放缓，主要原因是去年同期的基数较高。
20180924,建筑央企的主营业务多为基建，相较于地产商和政府，其议价能力相对较弱，表现为应收账款较多。
20180924,建筑央企在上游原材料商具有较强的议价能力，因此公司的应收账款和应付账款相对较多。
20180924,建筑行业属于金密集型行业，流动负债比重较高，偿债压力相对较大。
20180924,建筑央企对地方政府等下游主体的占款能力较弱，而对上游建材类公司的占款能力较强。
20180924,中国化学和中国中冶的ROE水平较低，主要原因是资产减值计提和资产周转率下降。
20180924,中国铁建的应收账款和其他应收款金额较高，导致其应收周转率较低。
20200216,建筑装饰行业受前期紧信用和再融资政策影响，建筑央企国企因资产负债率考核压力，项目资本金出资能力较低，盈利增长弹性不足，导致估值受到压制。
20170601,我国钢结构建筑发展面临的主要瓶颈包括行业标准规范待健全、顶层制度设计缺失、技术体系不完善、成本劣势较大及公众认知滞后等问题，这导致钢结构建筑企业发展模式尚处探索阶段。
20170601,国企倾向于将钢结构工程进行分包，使钢结构民企在利基市场中迅速成长。
20170601,钢材具有自重小、强度大、韧性高、易于施工等特点，可提升建筑在结构性能、经济性能、环保性能等领域的优势。
20170601,钢结构建筑成本相较于传统现浇建筑仍然较高，且业主对钢结构建筑的认知存在滞后。
20170601,钢结构建筑技术标准不完善加剧了业主对钢结构建筑质量的担忧。
20170601,钢结构建筑在人力成本节约、财务费用下降等方面的成本减量因素考虑在内，净增成本通常在100-800元/平米左右。
20170601,随着钢结构技术逐步成熟，钢结构建筑造价可能呈现下降趋势。
20170601,从建筑全生命周期看，钢结构建筑在节水、节材、节地等方面较传统现浇建筑具备一定优势，整体成本未必处于劣势。
20170601,钢铁产业供给侧改革推进与社会环保意识提升为钢结构行业提供了发展良机。
20171106,近期建筑装饰行业受到负面消息和投资行为影响，导致建筑指数跌幅较大。
20171106,多种因素叠加以及投资行为影响，部分建筑公司股价跌幅较大。
20200914,8月表外融资明显改善，其中未贴现银行承兑汇票同比多增，主要原因是银行票据贴现需求减少。
20190304,新造价标准的制定通常会考虑当前环境下的实际成本，特别是在人工成本和原材料价格大幅上涨的情况下，预计新的造价标准会有所提高。
20210222,基建投资的回暖和政策端的触底回升曾在18Q3-4时短暂中止了PE比的下行趋势，但在19年，由于基建投资增速回暖不及预期和政策取向出现波动，PE比继续下行。
20210222,自18年以来，建筑行业的PB比始终低于1并持续下行，主要原因是行业景气度和ROE的向下趋势。
20210222,在1980年后，日本政府逐渐成为日本基建投资的主力，同时日本基建投资增速与财政收入增速呈现出高度相关性。研报认为，1995年后日本基建的萧条与地方财政收入承压有很大关系。
20210222,建筑行业的营业利润端市占率高于营收端，这主要是因为部分建筑央企涉及地产业务，以及17/18年信用环境收缩，民企融资难，在手项目推进速度大幅放慢，财务费用等刚性支出对中小企业的利润侵蚀较为严重。
20180513,化学工程：油价上涨预期推动该板块表现。短期内，Q2是原油消费需求旺季；此外，近期中东地区的地缘政治和局势升级对全球原油供给产生影响；中长期来看，贸易摩擦可能导致市场对美国经济的担忧，进而引发美元贬值压力，从而推高原油价格。如果18年原油价格维持高位，将对化学工程板块形成持续利好。
20180513,家装业务：在国家大力支持房屋租赁市场发展和全装修政策背景下，公司家装业务有望快速增长，龙头企业的规模优势将进一步显现。
20180924,行业整体受宏观政策影响，导致行业景气度下降。
20180924,固定资产投资及基建投资增速下滑加速，可能导致公司订单不达预期。
20180924,地方专项债发行力度不及预期，可能影响基建投资的资金供应。
20190512,建筑央企勘察设计订单负增长，可能与基建补短板政策和季节性因素有关。
20190512,房地产行业新开工增加导致建筑企业房建订单较快增长，但土地成交价款和购置面积回落可能影响全年房地产开发投资。
20190512,房屋新开工和竣工增速背离可能与房地产商加速回笼资金有关。
20190512,信用收紧、融资端收紧和PPP集中清库等因素可能导致项目进展放缓，影响收入和业绩增速。
20190512,管理费用率上升可能与职工薪酬增长和企业研发费用税前加计扣除比例提高有关。
20190512,毛利率上升幅度大于期间费用率上升幅度，导致净利率提升。
20190512,国际油价上涨推动石化产业链资本开支增加，催化工程建设需求，提升化学工程相关建筑企业业绩。
20190512,钢结构板块业绩改善可能与钢价上涨对利润侵蚀影响减弱有关。
20190122,2019年中央可能采用基建手段托底经济，但资金来源存在两个问题：一是自筹资金的城投债、非标融资、政府性基金相关支出等来源快速增长，对国内贷款产生挤出效应；二是2011-2012年可能是中国经济发展的重要拐点，人口抚养比上升，GDP增速首次跌破9%，降至7.9%。
20190122,专项债额度未能充分利用的原因有两个：一是多数旧额度为财政实力较强的地区所累积，这些地区较少发行地方债来支持建设；二是部分地区由于部分初期规划项目落地受阻或出现其他未预期状况，难以短期内找到合适的项目来通过专项债融资。
20190616,基建投资增速小幅回落，主要原因是道路运输业增速下滑。
20190616,房地产开发投资受到土地成交价款和土地购置面积回落的影响，但施工增速加快在一定程度上对冲了这种影响。
20190616,建安投资和土地购置费的变动可能导致房地产开发投资回落。
20190616,房屋新开工和竣工增速的背离可能与房地产商通过抢开工加速回笼资金有关。
20171212,消费升级影响产品升级需求，可能导致价格和市场容量变化，同时消费者习惯变化也提升了对社会公共产品的需求。
20171212,4月财政部50号文和央行流动性收紧导致建筑行业整体降温。
20171212,建筑行业收入增速自2016年以来触底反弹，与房地产和基建投资增速呈现拟合关系。
20171212,中国建筑和中铁新签合同额与营收的相关性分析显示，中国建筑订单转化为收入需2个季度，中国中铁需3个季度。
20171212,建筑央企在对外承包工程中具有优势，主要原因是前期沟通资源和抗风险能力较强。
20171212,装饰和园林行业集中度提升，主要受品牌效应、资金实力和设计产能不足等因素推动。
20171212,设计行业景气度提升，受益于行业集中度提高和设计收费单价改善。
20171212,部分地区设计产能不足导致设计项目溢出，有利于上市设计龙头企业承接更多项目。
20171212,BIM技术和方案设计重视程度的提升，推动设计行业发展和收费费率提升。
20171212,中高端、精品化和定制化的服务需求逐渐成为主流，有望改变家装市场竞争格局。
20171212,家庭装修效率提升和新房增量减少凸显消费属性，消费者决策流程变化强化品牌优势。
20171212,财富效应下，消费者对精品化文娱活动需求有所提升。
20180904,龙头企业在建筑装饰行业中承接的单个订单体量增大，项目周期变长，导致收入确认节奏变慢，这可能是其收入增速低于部分中小型企业的原因之一。
20180904,家装行业的整体毛利高于公装，但公装的净利率更高。此外，该行业的现金流净流出有所增加。
20190407,宏观政策环境变化：由于政策影响，行业整体景气度有所下降。
20190407,固定资产投资及基建投资增速下滑：这可能导致公司的订单量不及预期。
20190113,行业整体受宏观政策影响，景气度下降。
20190113,固定资产投资及基建投资增速下滑，可能导致公司订单不达预期。
20170523,建筑装饰行业民营企业面临市场容量吃紧、竞争加剧的问题，部分企业家选择逆势扩张、积极接单以扩大市场份额。
20200301,生态园林行业：经过前期行业洗牌，生态园林板块的供给已经大幅收缩，行业供需环境得到改善。幸存的企业呈现出“剩者为王”的特征，即规模较大的企业在竞争中具有优势。
20180708,业主观念正在改变，从选择价格低廉的公司转向选择质量高的公司，这将进一步推动行业集中度的提升。
20191222,2019年1-11月份，黑龙江、新疆、江苏的中标金额增速位居前三，江西、辽宁、北京的增速位居后三，显示出各地区的基建投资情况存在差异。
20191222,中央投资意愿较强，但地方投资意愿的低迷影响了整体基建投资的回升，地方投资意愿的提升成为制约基建投资回升的主要因素。
20200607,供应链建设方面，部分龙头企业持续完善上游产业链，如建设镀锌厂、焊丝厂、开平厂等，以实现制造加工链条利润最大化。
20200607,材料采购方面，具备规模优势的行业龙头企业在钢材采购价上比市场均价低100元/吨，且在钢价上涨时，钢厂更愿意承接钢结构制造加工龙头企业的订单，而对钢贸商或小钢构企业的订单承接意愿相对较低。
20200607,钢价波动对冲机制方面，部分钢结构制造加工龙头企业能在日内完成钢材采购量与钢结构制造加工签单量的匹配，并收取一定比例的预付款，以较好地对冲原材料价格波动风险。
20180423,白洋淀水域面积历史曾达1000平方公里，但近年来由于缺水问题和周边城镇过度开发导致的污染，水量波动大，水位常常降至6.50米以下。
20200530,装配式建筑与传统建筑在施工过程中的保温板粘贴方式不同，装配式建筑采用点粘而非满粘，可能导致保温效果不佳和火灾时的烟囱效应。
20200530,装配式建筑中的门窗制作和装配过程在工厂完成，保证了产品质量和密封性、防水性。
20200530,近年来，我国彩色钢板产量增加和焊接H型钢的出现，推动钢结构厂房的发展和应用。
20200530,钢结构厂房相较于传统结构厂房，可实现大开间布置，节省材料和降低土建投资成本。
20200530,钢结构厂房的建设工期较短，间接费用较低，综合造价通常较传统结构建筑更低。
20200530,钢结构厂房在抗震性能方面优于传统砖混结构厂房。
20200530,农村市场由于分散性、差异性和购买力较低等原因，并非大型企业的重点目标市场。
20190917,人民币汇率贬值对建筑行业具有积极影响，主要体现在三个方面：首先，对于海外业务占比较高的建筑企业，人民币汇率贬值降低了其海外工程报价，提高了企业的报价竞争力和拿单竞争力；其次，由于海外业务的收入端以美元计价，而成本端多以人民币计价，人民币汇率贬值有助于提高建筑企业海外业务的毛利率；最后，建筑企业海外营收产生的应收款和应付款带来了汇兑收益。
20191105,上游房地产行业集中度提升，大型房企精装率较高，可能对C端家装产生挤出效应。
20191105,金螳螂等公司的毛利率下降，可能与定制精装业务占比提升有关。而中装建设、奇信股份、亚泰国际等公司毛利率提升，可能与高毛利项目集中结算有关。
20191105,公装费用率上升，影响净利率下降，主要由于研发费归集口径变化影响以及资金压力导致的财务费用率上升。
20191105,家装销售费用率上升，如亚厦股份、亚泰国际的销售费用较上年有较大幅度增加。
20190715,6月份建筑装饰行业整体投资表现好于预期，但结构性分化依然存在。
20191208,行业整体受宏观经济政策影响，景气度下降。
20191208,固定资产投资及基建投资增速下滑，可能导致公司订单不达预期。
20180225,由于国家宏观政策环境变化、固定资产投资增速下滑等原因，行业整体景气度下降，订单不达预期。
20180225,装修企业订单快速增长，受益于政策支持的租赁市场和全装修政策，以及房建投资拉动下的公装市场回暖。
20180225,园林板块重点公司新签订单高速增长，受益于国家对生态文明建设的支持。
20180225,国家宏观政策环境变化、固定资产投资增速下滑等因素导致行业景气度下降和订单不达预期。
20180225,政策支持的租赁市场和全装修政策、房建投资拉动下的公装市场回暖等因素推动装修企业订单快速增长。
20190701,钢价在2019年6月出现下滑，但仍处于相对高位，给建筑公司带来成本压力。
20190701,钢价与钢结构公司业务毛利率呈现负相关关系，原材料价格和装配式住宅成本回落有助于行业快速发展。
20170707,三四线及其规模以下地区的房地产开发建设的活跃度相对强势，这将为建筑行业带来结构性机遇。
20170707,房产销量进入下行通道，装饰行业市场容量逐渐吃紧。在我国商品房销售面积增速中短期下行确定性较高的背景下，装饰行业整体营收下行或成大概率事件。
20170707,虽然装饰行业正在逐步收缩，但商品房市场整体下行中的结构性变化仍为装饰行业带来营收增量机会。
20170707,在一二线重点城市房地产市场调控趋严的情况下，三四线非重点城市的商品房成交面积同比增速依然位于高位，这或使提前布局此类城市的装饰龙头企业获利。
20170707,从房屋销售面积来看，非热点三四线城市以及其他非重点监测城市房地产销售面积增速的降幅显著低于一二线城市，这或使提前布局此类城市的装饰龙头企业获利。
20170707,房地产投资方面，三四线以及以下规模城市的房地产开发投资完成额同比增速的变化并没有呈现显著的结构性差异，这是由于一二线城市的地价增速显著，导致其房地产投资完成额同比增速与“真实建设量增速”的相关度有所降低。
20170707,三四线城市房地产开发活跃度的相对强势在一定程度上带动了房地产建设相关大宗商品价格的抬升。
20170423,大建筑股在市场中的地位较低，主要原因是其市值较大，成长性相对较弱，导致其估值长期处于折价状态。
20170423,市场风格偏向小市值、高成长性的公司，这类公司在市场上更容易获得较高的关注和投资回报。
20190623,基建政策趋于加强，有利于建筑装饰行业的发展。
20190623,设计公司业务具有轻资产和正现金流的优势，其现金流表现优异。
20190623,设计公司的业务模式为每阶段业主付款后推进下一阶段，收款保障性较高。
20180618,5月基建投资增速持续下行，主要原因是西部地区基建项目放缓。
20180618,中部和东部的项目推进情况相对乐观，可能存在赶工现象。
20200906,园林板块近期表现较好，与Q2基本面回暖和市场风格轮动有关。短期内，主要园林龙头仍处于基本面触底回升阶段，历史风险逐渐清理消化。未来新业务增长趋势良好时，园林板块有望迎来估值修复。
20200906,20H1建筑装饰板块业绩增速与营收增速剪刀差为-12.9pct，较19H1扩大1.6pct，显示行业整体盈利能力可能有所下降。少数股东损益同比增加6.6%至203.8亿元，可能影响业绩增速提升幅度。
20200906,钢结构和混凝土结构呈替代关系。在混凝土价格及人力成本上涨背景下，钢结构相对于混凝土结构的成本劣势有望明显收窄。预计“十四五”期间全国建筑钢结构产量保持稳健增长。
20200702,地产市场需求受货币环境、按揭贷款利率、居民收入预期等因素影响，呈现正反两面效应。
20200702,开发商拿地预期与销售趋势相关，去年拿地增速已显著放缓，整体趋势向下。
20200702,建筑行业劳动力红利逐渐消失，人工成本上升。
20200702,建筑施工环保要求趋严，传统建筑施工方式环保成本将大幅提升。
20200702,预制PC构件价格相对稳定，未随水泥价格大幅上涨，显示出生产效率提升和成本管控能力加强。
20200702,钢结构行业市场化程度高，竞争激烈，中小企业利润空间可能被压缩，行业集中度将持续向龙头集中。
20200702,工业化内装行业代表性公司业务模式存在较大差异，各公司根据自身要素禀赋和比较优势选择业务方向。
20200702,政策推广钢结构建筑和人工成本上升推动装配式建筑加快发展，钢结构需求快速增长，钢构龙头有望持续受益。
20210308,建筑装饰行业近年来受到政策影响较大，主题性催化推动行情，但在政策失去弹性后，行业表现较弱。
20210308,两会释放资金利好，可能对建筑装饰行业产生积极影响，提高行业关注度。
20181114,基建投资的长周期研究中，利息覆盖能力是衡量地方债务空间的一个重要指标。
20181114,在计算地方债务空间时，未将城投收入纳入考虑范围。
20200707,年初以来，地产投资表现出较强韧性，主要原因是地产商存在交付压力，以及建筑企业去年的房建订单增速处于近几年高位。
20200707,目前，货币环境较为宽松，按揭贷款利率预计将出现下降，这对地产销售产生正面刺激。然而，受疫情影响，居民收入预期下降，可能对地产需求产生负面影响。
20200707,开发商拿地预期与销售趋势相关，去年拿地增速已显著放缓，整体趋势向下。
20200707,近几年，行业集中度加速提升，主要受政策、融资、天气、人员等因素影响。
20170506,建筑行业收入增速与固定资产投资具有较高相关度，固定资产投资增速下行将影响建筑行业收入增速。
20170506,2016年Q4资产减值损失计提的加速是年报净利润低于预期的主要原因之一，如中国中铁、中国化学、中国核建等。
20170506,建筑行业预收款与预付款均处于逐步上升趋势，表明建筑公司的新接项目正在逐步推进。
20170506,2016年建筑行业毛利率为9.86%，较2015年上升0.15个百分点，其中装饰行业/水利工程/设计行业分别下滑0.30/0.16/3.85个百分点，园林工程、化学工程、钢结构等细分行业毛利率呈上升趋势。
20170506,2017年一季度行业期间费用率较上年同期上升0.38个百分点，除园林行业和钢结构行业外，其他子行业期间费用率普遍有所提升。
20170506,2016年建筑行业应收账款增速为14.02%，收入增速仅6.44%，可能导致未来坏账准备计提增加，从而造成资产减值准备的提升。
20170506,建筑行业净利率变化有所不同，其中园林行业净利率为10.61%，较2015年提升3.42个百分点，钢结构净利率上升是由于杭萧钢构因推广新合作模式所带来的毛利大幅提升所导致。
